iteration,phase,num_trajectories,num_transitions,mean_length,num_nondominated,mean_obj_0,best_obj_0,mean_obj_1,best_obj_1,hypervolume_2d,reference_obj_0,reference_obj_1,loss
0,initial,6,900,150.0,4,-0.5806495547294617,3.4179322719573975,-53.50300216674805,-51.37953186035156,24.683163374422353,-4.224890601634979,-57.01075286865235,
1,train,8,1200,150.0,4,-0.2846887409687042,3.5503339767456055,-53.691429138183594,-51.37953186035156,8.881417705929275,-4.2315106868743895,-53.82026596069336,3.8892155726750692
2,train,10,1500,150.0,4,-0.4040876030921936,3.5503339767456055,-54.344444274902344,-51.37953186035156,8.881417705929275,-4.2315106868743895,-53.82026596069336,3.8740931113560992
3,train,12,1800,150.0,1,0.09944140911102295,4.029544353485107,-53.80881118774414,-49.568809509277344,0.002499999999999849,3.9795443534851076,-49.61880950927734,3.8638843655586244
4,train,14,2100,150.0,1,-0.2987189292907715,4.029544353485107,-53.80997848510742,-49.568809509277344,0.002499999999999849,3.9795443534851076,-49.61880950927734,3.859999140103658
