target_id,distance_to_command,target_obj_0,target_obj_1,mean_obj_0,std_obj_0,mean_obj_1,std_obj_1
0,185.0961151123047,23.932052612304688,-183.60684204101562,-0.35632964968681335,0.0,-0.11122790724039078,0.0
1,22.83080291748047,14.145169258117676,-17.7864990234375,-0.28579798340797424,0.0,-0.09489879757165909,0.0
2,22.208728790283203,12.37607479095459,-17.38449478149414,-1.558187484741211,0.0,-0.09102781116962433,0.0
3,19.22641372680664,9.8146333694458,-16.256906509399414,-0.5995242595672607,0.0,-0.09521572291851044,0.0
4,18.950559616088867,9.515335083007812,-16.102312088012695,-0.6364034414291382,0.0,-0.10025223344564438,0.0
5,19.936988830566406,10.805856704711914,-16.966129302978516,0.1871877759695053,0.0,-0.09226173162460327,0.0
6,26.42046356201172,16.574745178222656,-20.138473510742188,-0.631687581539154,0.0,-0.08904480934143066,0.0
7,30.533893585205078,18.415590286254883,-24.383718490600586,-0.08177664130926132,0.0,-0.09038514643907547,0.0
