target_id,target_return,target_horizon,eval_episodes,mean_episode_length,target_obj_0,target_obj_1,target_obj_2,mean_obj_0,mean_obj_1,mean_obj_2,std_obj_0,std_obj_1,std_obj_2
0,"[5.434549331665039, 18.8516845703125, 1.171461582183838]",22,2,21.0,5.434549331665039,18.8516845703125,1.171461582183838,-0.39376917481422424,24.199570029973984,3.541891396045685,0.19690337777137756,0.4576883614063263,0.0
1,"[9.580402374267578, 12.158869743347168, 0.6701352000236511]",21,2,21.0,9.580402374267578,12.158869743347168,0.6701352000236511,-0.33137065172195435,24.197011083364487,3.541891396045685,0.13038498163223267,0.270597368478775,0.0
2,"[14.455587387084961, 18.40666961669922, 0.32495343685150146]",32,2,17.5,14.455587387084961,18.40666961669922,0.32495343685150146,6.150048136711121,15.750073872506618,2.612154930830002,0.3465133309364319,0.5192845836281776,0.11166587471961975
3,"[16.469989776611328, 20.500614166259766, -0.4620906710624695]",38,2,14.5,16.469989776611328,20.500614166259766,-0.4620906710624695,7.449069231748581,11.41794721595943,1.9421596825122833,0.0174809992313385,0.5327639412134886,0.11166587471961975
