target_id,distance_to_command,target_obj_0,target_obj_1,mean_obj_0,std_obj_0,mean_obj_1,std_obj_1
0,1.3428939580917358,25.29913902282715,16.00032615661621,24.12096405029297,0.0,15.355913162231445,0.0
1,2.5013763904571533,25.651287078857422,15.75602912902832,23.37216567993164,0.0,14.725257873535156,0.0
2,1.9496264457702637,25.754817962646484,15.997674942016602,23.85257339477539,0.0,15.570464134216309,0.0
3,2.591353416442871,26.422435760498047,15.727307319641113,24.03156089782715,0.0,14.727892875671387,0.0
4,1.848095417022705,26.658605575561523,16.016780853271484,24.9219913482666,0.0,15.38461971282959,0.0
5,1.6158888339996338,26.026172637939453,16.624507904052734,24.642780303955078,0.0,15.789449691772461,0.0
