target_id,target_return,target_horizon,eval_episodes,mean_episode_length,target_obj_0,target_obj_1,target_obj_2,target_obj_3,mean_obj_0,mean_obj_1,mean_obj_2,mean_obj_3,std_obj_0,std_obj_1,std_obj_2,std_obj_3
0,"[3.196352481842041, 17.376649856567383, 16.023862838745117, 3.036729097366333]",50,2,50.0,3.196352481842041,17.376649856567383,16.023862838745117,3.036729097366333,14.18207884952426,9.724662587512285,30.08693754673004,-0.935690393729601,0.021483521908521652,0.013494753744453192,0.0042864978313446045,0.008091471099760383
1,"[15.382834434509277, 14.876763343811035, 15.083715438842773, 17.804506301879883]",50,2,50.0,15.382834434509277,14.876763343811035,15.083715438842773,17.804506301879883,21.456607185304165,19.523583811707795,23.24689742922783,18.560933854430914,0.0005770698189735413,0.0008791116997599602,0.001693621277809143,0.0008017327636480331
2,"[17.80406379699707, 10.829766273498535, 19.937149047851562, 10.90089225769043]",50,2,50.0,17.80406379699707,10.829766273498535,19.937149047851562,10.90089225769043,21.75413555651903,19.631151410751045,23.460105016827583,18.77453307621181,8.928030729293823e-05,0.0007646745070815086,8.10772180557251e-05,0.0008118841797113419
3,"[18.201101303100586, 1.173433542251587, 21.13285255432129, -0.7507073879241943]",50,2,50.0,18.201101303100586,1.173433542251587,21.13285255432129,-0.7507073879241943,21.91958922892809,18.15936998091638,26.14618742465973,15.61009240662679,0.011148013174533844,0.031293487176299095,0.009527653455734253,0.018935935106128454
4,"[21.17759895324707, 9.443031311035156, 15.40473747253418, 13.760550498962402]",50,2,50.0,21.17759895324707,9.443031311035156,15.40473747253418,13.760550498962402,21.754047088325024,19.63080974109471,23.4601881057024,18.774090249091387,0.0012447908520698547,0.0012323632836341858,0.0012758821249008179,0.001013483852148056
5,"[22.62108612060547, 2.055147886276245, 17.382028579711914, 4.742599010467529]",50,2,50.0,22.62108612060547,2.055147886276245,17.382028579711914,4.742599010467529,21.59836170077324,17.62408270314336,21.43883377313614,18.144191754981875,0.0004679262638092041,0.001387074589729309,6.016343832015991e-05,0.0015319865196943283
