target_id,distance_to_command,target_obj_0,target_obj_1,mean_obj_0,std_obj_0,mean_obj_1,std_obj_1
0,2.4553122520446777,26.838584899902344,31.054061889648438,26.87050437927246,0.0,33.5091667175293,0.0
1,7.151180267333984,32.60454559326172,27.56728172302246,31.457429885864258,0.0,34.625858306884766,0.0
2,9.094246864318848,34.79945373535156,26.41649055480957,30.285701751708984,0.0,34.3115119934082,0.0
3,4.5276594161987305,19.88349723815918,32.012516021728516,23.636550903320312,0.0,29.47987174987793,0.0
4,6.934060096740723,30.317474365234375,29.12056541442871,25.000308990478516,0.0,33.5712890625,0.0
5,1.7961064577102661,20.867605209350586,31.349790573120117,21.342082977294922,0.0,29.617488861083984,0.0
