checkpoint,weight,weight_name,eval_episodes,mean_scalarized_return,std_scalarized_return,mean_episode_length,mean_obj_0,mean_obj_1,std_obj_0,std_obj_1
w_0p00_1p00.pt,"[0.0, 1.0]",w_0p00_1p00,5,-19.11905465880409,0.06204016895566316,1000.0,-0.07204125511326034,-19.11905465880409,0.48991207430901523,0.06204016895566316
w_0p25_0p75.pt,"[0.25, 0.75]",w_0p25_0p75,5,-11.29141674485069,0.248731314689486,1000.0,-0.3799100710921799,-14.928585636103525,0.34982642738362446,0.2533167498986014
w_0p50_0p50.pt,"[0.5, 0.5]",w_0p50_0p50,5,-89.06285512195899,1.711437260435898,1000.0,-34.92181492615491,-143.20389531776308,3.487579133326712,1.2893142082814801
w_0p75_0p25.pt,"[0.75, 0.25]",w_0p75_0p25,5,1.7777325418836085,5.63432822205175,1000.0,187.13461740228814,-554.29292203933,9.181405241626068,7.003495322687391
w_1p00_0p00.pt,"[1.0, 0.0]",w_1p00_0p00,5,714.678108954498,159.0794405272884,1000.0,714.678108954498,-1986.1605866789819,159.0794405272884,362.05758202375114
