weight,weight_name,global_step,update,episode,episode_length,scalarized_return,return_obj_0,return_obj_1
"[0.0, 1.0]",w_0p00_1p00,25000,13,24,1000,-2641.4555206000805,-59.08037514495663,-2641.4555206000805
"[0.0, 1.0]",w_0p00_1p00,26000,13,25,1000,-2495.081672951579,-8.567619483495946,-2495.081672951579
"[0.0, 1.0]",w_0p00_1p00,27000,14,26,1000,-2502.5089372992516,-100.8206786980154,-2502.5089372992516
"[0.0, 1.0]",w_0p00_1p00,28000,14,27,1000,-2440.0249697864056,-48.37134959339164,-2440.0249697864056
"[0.0, 1.0]",w_0p00_1p00,29000,15,28,1000,-2449.4037762135267,18.017212219070643,-2449.4037762135267
"[0.0, 1.0]",w_0p00_1p00,30000,15,29,1000,-2417.651735365391,-42.89769043575507,-2417.651735365391
"[0.0, 1.0]",w_0p00_1p00,31000,16,30,1000,-2418.175556898117,-19.83347421931103,-2418.175556898117
"[0.0, 1.0]",w_0p00_1p00,32000,16,31,1000,-2309.9574914574623,2.1015184425923508,-2309.9574914574623
"[0.0, 1.0]",w_0p00_1p00,33000,17,32,1000,-2307.5119382739067,-35.38879132733564,-2307.5119382739067
"[0.0, 1.0]",w_0p00_1p00,34000,17,33,1000,-2206.222719013691,-42.455641070206184,-2206.222719013691
"[0.0, 1.0]",w_0p00_1p00,35000,18,34,1000,-2269.1937051415443,-25.721145375049673,-2269.1937051415443
"[0.0, 1.0]",w_0p00_1p00,36000,18,35,1000,-2184.836810082197,-111.39325963324518,-2184.836810082197
"[0.0, 1.0]",w_0p00_1p00,37000,19,36,1000,-2181.1806893497705,-208.24377885460854,-2181.1806893497705
"[0.0, 1.0]",w_0p00_1p00,38000,19,37,1000,-2187.5542327314615,32.11267857265193,-2187.5542327314615
"[0.0, 1.0]",w_0p00_1p00,39000,20,38,1000,-2128.571939006448,-81.19857228678302,-2128.571939006448
"[0.0, 1.0]",w_0p00_1p00,40000,20,39,1000,-2018.1534296423197,-24.497184701263905,-2018.1534296423197
"[0.0, 1.0]",w_0p00_1p00,41000,21,40,1000,-2069.0389301776886,91.28245053580031,-2069.0389301776886
"[0.0, 1.0]",w_0p00_1p00,42000,21,41,1000,-2003.595297589898,-103.63925264927093,-2003.595297589898
"[0.0, 1.0]",w_0p00_1p00,43000,21,42,1000,-1971.741007387638,-261.7101414038334,-1971.741007387638
"[0.0, 1.0]",w_0p00_1p00,44000,22,43,1000,-1888.7993280738592,-91.96258727402892,-1888.7993280738592
"[0.0, 1.0]",w_0p00_1p00,45000,22,44,1000,-1898.3422611355782,8.248935954397894,-1898.3422611355782
"[0.0, 1.0]",w_0p00_1p00,46000,23,45,1000,-1860.7130403593183,-186.74701281974558,-1860.7130403593183
"[0.0, 1.0]",w_0p00_1p00,47000,23,46,1000,-1806.764160245657,-192.80002672606497,-1806.764160245657
"[0.0, 1.0]",w_0p00_1p00,48000,24,47,1000,-1797.6829685345292,-50.39532865351066,-1797.6829685345292
"[0.0, 1.0]",w_0p00_1p00,49000,24,48,1000,-1802.7450578957796,-16.04076632775832,-1802.7450578957796
"[0.0, 1.0]",w_0p00_1p00,50000,25,49,1000,-1789.7939813286066,-86.15941734262742,-1789.7939813286066
"[0.0, 1.0]",w_0p00_1p00,51000,25,50,1000,-1726.260566048324,-197.9149501879001,-1726.260566048324
"[0.0, 1.0]",w_0p00_1p00,52000,26,51,1000,-1672.1686678007245,-148.65637036215048,-1672.1686678007245
"[0.0, 1.0]",w_0p00_1p00,53000,26,52,1000,-1702.793583393097,-211.49167169164866,-1702.793583393097
"[0.0, 1.0]",w_0p00_1p00,54000,27,53,1000,-1652.7524946779013,-210.60582463780884,-1652.7524946779013
"[0.0, 1.0]",w_0p00_1p00,55000,27,54,1000,-1631.0018026456237,-102.99108763667755,-1631.0018026456237
"[0.0, 1.0]",w_0p00_1p00,56000,28,55,1000,-1574.7242489606142,-44.085194616782246,-1574.7242489606142
"[0.0, 1.0]",w_0p00_1p00,57000,28,56,1000,-1614.9062972664833,-238.30273922765628,-1614.9062972664833
"[0.0, 1.0]",w_0p00_1p00,58000,29,57,1000,-1546.5889354646206,-95.91330672136974,-1546.5889354646206
"[0.0, 1.0]",w_0p00_1p00,59000,29,58,1000,-1548.0362926721573,-136.49734089671983,-1548.0362926721573
"[0.0, 1.0]",w_0p00_1p00,60000,30,59,1000,-1488.899042248726,-104.50173257593997,-1488.899042248726
"[0.0, 1.0]",w_0p00_1p00,61000,30,60,1000,-1523.3054555356503,-81.17041475538508,-1523.3054555356503
"[0.0, 1.0]",w_0p00_1p00,62000,31,61,1000,-1463.6449750959873,-26.678504039882682,-1463.6449750959873
"[0.0, 1.0]",w_0p00_1p00,63000,31,62,1000,-1435.2432810664177,-150.22850443253992,-1435.2432810664177
"[0.0, 1.0]",w_0p00_1p00,64000,32,63,1000,-1380.3471439406276,-193.03851248101273,-1380.3471439406276
"[0.0, 1.0]",w_0p00_1p00,65000,32,64,1000,-1395.9624578803778,-115.7854935786454,-1395.9624578803778
"[0.0, 1.0]",w_0p00_1p00,66000,33,65,1000,-1377.3412684872746,-79.20229913247749,-1377.3412684872746
"[0.0, 1.0]",w_0p00_1p00,67000,33,66,1000,-1342.7264475673437,-82.49523416068405,-1342.7264475673437
"[0.0, 1.0]",w_0p00_1p00,68000,34,67,1000,-1352.9045594781637,-99.32676038453792,-1352.9045594781637
"[0.0, 1.0]",w_0p00_1p00,69000,34,68,1000,-1311.6175210401416,-161.99869350220706,-1311.6175210401416
"[0.0, 1.0]",w_0p00_1p00,70000,35,69,1000,-1256.312655262649,-66.16438431642018,-1256.312655262649
"[0.0, 1.0]",w_0p00_1p00,71000,35,70,1000,-1226.5366653874516,-37.77337249845732,-1226.5366653874516
"[0.0, 1.0]",w_0p00_1p00,72000,36,71,1000,-1244.6978638544679,-175.91519819397945,-1244.6978638544679
"[0.0, 1.0]",w_0p00_1p00,73000,36,72,1000,-1211.6001459732652,-29.018090254656272,-1211.6001459732652
"[0.0, 1.0]",w_0p00_1p00,74000,37,73,1000,-1200.2968165278435,-88.67850559359795,-1200.2968165278435
"[0.0, 1.0]",w_0p00_1p00,75000,37,74,1000,-1153.5210933461785,-98.75978710204072,-1153.5210933461785
"[0.0, 1.0]",w_0p00_1p00,76000,38,75,1000,-1178.6226118057966,-78.21718183977646,-1178.6226118057966
"[0.0, 1.0]",w_0p00_1p00,77000,38,76,1000,-1152.8131741285324,-110.47479667134758,-1152.8131741285324
"[0.0, 1.0]",w_0p00_1p00,78000,39,77,1000,-1089.8484599255025,-140.76518689116347,-1089.8484599255025
"[0.0, 1.0]",w_0p00_1p00,79000,39,78,1000,-1117.3321969993412,-63.211527774023125,-1117.3321969993412
"[0.0, 1.0]",w_0p00_1p00,80000,40,79,1000,-1104.3195518106222,-11.899728498479817,-1104.3195518106222
"[0.0, 1.0]",w_0p00_1p00,81000,40,80,1000,-1061.315295562148,-76.59323462645989,-1061.315295562148
"[0.0, 1.0]",w_0p00_1p00,82000,41,81,1000,-1040.980977093801,-171.14337696274742,-1040.980977093801
"[0.0, 1.0]",w_0p00_1p00,83000,41,82,1000,-1053.4250099807978,-12.159096756135114,-1053.4250099807978
"[0.0, 1.0]",w_0p00_1p00,84000,42,83,1000,-1069.033514238894,-71.72323001328186,-1069.033514238894
"[0.0, 1.0]",w_0p00_1p00,85000,42,84,1000,-987.9528614059091,-34.203498511516955,-987.9528614059091
"[0.0, 1.0]",w_0p00_1p00,86000,42,85,1000,-1031.0044204741716,63.409876093879575,-1031.0044204741716
"[0.0, 1.0]",w_0p00_1p00,87000,43,86,1000,-991.8102342709899,-132.340640607581,-991.8102342709899
"[0.0, 1.0]",w_0p00_1p00,88000,43,87,1000,-979.7403715141118,-94.12011671045911,-979.7403715141118
"[0.0, 1.0]",w_0p00_1p00,89000,44,88,1000,-910.2802370078862,-27.475570059847087,-910.2802370078862
"[0.0, 1.0]",w_0p00_1p00,90000,44,89,1000,-956.4552465602756,-44.27392776025226,-956.4552465602756
"[0.0, 1.0]",w_0p00_1p00,91000,45,90,1000,-905.0542849451303,-34.60938271286432,-905.0542849451303
"[0.0, 1.0]",w_0p00_1p00,92000,45,91,1000,-927.6272542253137,-95.41597449657274,-927.6272542253137
"[0.0, 1.0]",w_0p00_1p00,93000,46,92,1000,-852.5372089743614,-42.37863850034773,-852.5372089743614
"[0.0, 1.0]",w_0p00_1p00,94000,46,93,1000,-867.2471031919122,-109.73747083602939,-867.2471031919122
"[0.0, 1.0]",w_0p00_1p00,95000,47,94,1000,-849.1098428964615,-22.779939777400614,-849.1098428964615
"[0.0, 1.0]",w_0p00_1p00,96000,47,95,1000,-822.4518126882613,-9.8797476865293,-822.4518126882613
"[0.0, 1.0]",w_0p00_1p00,97000,48,96,1000,-817.251851759851,-33.07349054529914,-817.251851759851
"[0.0, 1.0]",w_0p00_1p00,98000,48,97,1000,-791.4607801623642,1.8430085497675464,-791.4607801623642
"[0.25, 0.75]",w_0p25_0p75,1000,1,0,1000,-2370.389358209446,-116.07803896814585,-3121.826464623213
"[0.25, 0.75]",w_0p25_0p75,2000,1,1,1000,-2350.798213144946,-66.27558528704685,-3112.305755764246
"[0.25, 0.75]",w_0p25_0p75,3000,2,2,1000,-2304.222868048506,-60.04777959329658,-3052.281230866909
"[0.25, 0.75]",w_0p25_0p75,4000,2,3,1000,-2233.8811449673194,63.77407272004348,-2999.7662175297737
"[0.25, 0.75]",w_0p25_0p75,5000,3,4,1000,-2270.3337337707417,-37.04741804199875,-3014.7625056803226
"[0.25, 0.75]",w_0p25_0p75,6000,3,5,1000,-2313.2135111684765,-129.14566558407387,-3041.2361263632774
"[0.25, 0.75]",w_0p25_0p75,7000,4,6,1000,-2289.2972448318924,-108.89279514540158,-3016.0987280607224
"[0.25, 0.75]",w_0p25_0p75,8000,4,7,1000,-2235.6527713586984,-107.66401552164461,-2944.9823566377163
"[0.25, 0.75]",w_0p25_0p75,9000,5,8,1000,-2243.816784218112,-160.1528627580774,-2938.37142470479
"[0.25, 0.75]",w_0p25_0p75,10000,5,9,1000,-2230.6969437694934,-15.867297300253995,-2968.973492592573
"[0.25, 0.75]",w_0p25_0p75,11000,6,10,1000,-2167.6525007491,12.930058119818568,-2894.513353705406
"[0.25, 0.75]",w_0p25_0p75,12000,6,11,1000,-2178.949615366495,-4.422908513690345,-2903.7918509840965
"[0.25, 0.75]",w_0p25_0p75,13000,7,12,1000,-2194.723469761175,-189.5890783554787,-2863.10160022974
"[0.25, 0.75]",w_0p25_0p75,14000,7,13,1000,-2205.932123951905,-210.18292573210783,-2871.1818566918373
"[0.25, 0.75]",w_0p25_0p75,15000,8,14,1000,-2084.1350096364913,7.046699772239663,-2781.1955794394016
"[0.25, 0.75]",w_0p25_0p75,16000,8,15,1000,-2124.6957458767283,-84.32706263184082,-2804.818640291691
"[0.25, 0.75]",w_0p25_0p75,17000,9,16,1000,-2095.91442749463,-102.3559623286128,-2760.4339158833027
"[0.25, 0.75]",w_0p25_0p75,18000,9,17,1000,-2003.6606808747601,-16.082866748969536,-2666.1866189166903
"[0.25, 0.75]",w_0p25_0p75,19000,10,18,1000,-2012.3807996288815,-13.184605241171084,-2678.7795310914516
"[0.25, 0.75]",w_0p25_0p75,20000,10,19,1000,-1985.8301328068046,-37.56361702881986,-2635.2523047327995
"[0.25, 0.75]",w_0p25_0p75,21000,11,20,1000,-2006.867477150401,-200.30711755808443,-2609.0542636811733
"[0.25, 0.75]",w_0p25_0p75,22000,11,21,1000,-1959.645237976947,-144.4548303122865,-2564.7087071985006
"[0.25, 0.75]",w_0p25_0p75,23000,12,22,1000,-1907.2885737439065,-19.42462698422605,-2536.5765559971333
"[0.25, 0.75]",w_0p25_0p75,24000,12,23,1000,-1942.8093720962788,-26.78809907642426,-2581.4831297695637
"[0.25, 0.75]",w_0p25_0p75,25000,13,24,1000,-1938.5974351010227,-170.8723509873962,-2527.839129805565
"[0.25, 0.75]",w_0p25_0p75,26000,13,25,1000,-1862.029151556082,1.489676859229803,-2483.202094361186
"[0.25, 0.75]",w_0p25_0p75,27000,14,26,1000,-1819.2628870823319,10.131234827305889,-2429.060927718878
"[0.25, 0.75]",w_0p25_0p75,28000,14,27,1000,-1822.2451340419066,-17.78845990181435,-2423.730692088604
"[0.25, 0.75]",w_0p25_0p75,29000,15,28,1000,-1760.5995637835586,67.51107761799358,-2369.969777584076
"[0.25, 0.75]",w_0p25_0p75,30000,15,29,1000,-1685.842201874635,223.0477288326365,-2322.1388454437256
"[0.25, 0.75]",w_0p25_0p75,31000,16,30,1000,-1779.3270766110618,4.54931921903335,-2373.95254188776
"[0.25, 0.75]",w_0p25_0p75,32000,16,31,1000,-1763.419906217583,-63.51113985470147,-2330.056161671877
"[0.25, 0.75]",w_0p25_0p75,33000,17,32,1000,-1811.2892472642725,-259.3084260043761,-2328.616187684238
"[0.25, 0.75]",w_0p25_0p75,34000,17,33,1000,-1735.8539065007935,-143.00861073913984,-2266.8023384213448
"[0.25, 0.75]",w_0p25_0p75,35000,18,34,1000,-1711.1135227216146,-28.571203597530257,-2271.9609624296427
"[0.25, 0.75]",w_0p25_0p75,36000,18,35,1000,-1646.0484442720044,-86.04415086278459,-2166.049875408411
"[0.25, 0.75]",w_0p25_0p75,37000,19,36,1000,-1680.9460865653018,-209.84568616110482,-2171.312886700034
"[0.25, 0.75]",w_0p25_0p75,38000,19,37,1000,-1597.5518407322306,-96.25911485546385,-2097.9827493578196
"[0.25, 0.75]",w_0p25_0p75,39000,20,38,1000,-1599.9093209519633,-101.10818120301701,-2099.5097008682787
"[0.25, 0.75]",w_0p25_0p75,40000,20,39,1000,-1536.387789822562,2.6165525637334213,-2049.3892372846603
"[0.25, 0.75]",w_0p25_0p75,41000,21,40,1000,-1537.710937989148,-15.689626102219336,-2045.051375284791
"[0.25, 0.75]",w_0p25_0p75,42000,21,41,1000,-1530.1627270752215,-18.76784318150021,-2033.961021706462
"[0.25, 0.75]",w_0p25_0p75,43000,21,42,1000,-1572.81062490365,-239.3103594505228,-2017.3107133880258
"[0.25, 0.75]",w_0p25_0p75,44000,22,43,1000,-1460.6098325303756,-74.62931282632053,-1922.603339098394
"[0.25, 0.75]",w_0p25_0p75,45000,22,44,1000,-1490.4201276694657,-7.062829219270498,-1984.8725604861975
"[0.25, 0.75]",w_0p25_0p75,46000,23,45,1000,-1470.9443471678533,-117.49760677851737,-1922.0932606309652
"[0.25, 0.75]",w_0p25_0p75,47000,23,46,1000,-1459.298488460925,-72.18790906845243,-1921.6686815917492
"[0.25, 0.75]",w_0p25_0p75,48000,24,47,1000,-1449.31723084244,-97.3397517032572,-1899.976390555501
"[0.25, 0.75]",w_0p25_0p75,49000,24,48,1000,-1412.9019846330193,-60.572443057142664,-1863.6784984916449
"[0.25, 0.75]",w_0p25_0p75,50000,25,49,1000,-1375.2687239970542,-41.74915416072872,-1819.7752472758293
"[0.25, 0.75]",w_0p25_0p75,51000,25,50,1000,-1406.8500945051783,-158.27738411934115,-1823.040997967124
"[0.25, 0.75]",w_0p25_0p75,52000,26,51,1000,-1344.105248130374,-19.765271646829206,-1785.5519069582224
"[0.25, 0.75]",w_0p25_0p75,53000,26,52,1000,-1333.4866253878863,12.207980008446611,-1782.0514938533306
"[0.25, 0.75]",w_0p25_0p75,54000,27,53,1000,-1298.8682706005056,-86.16514469054528,-1703.1026459038258
"[0.25, 0.75]",w_0p25_0p75,55000,27,54,1000,-1301.507486828952,-60.32374680554494,-1715.2354001700878
"[0.25, 0.75]",w_0p25_0p75,56000,28,55,1000,-1284.1482923081235,-28.468572092836894,-1702.7081990465522
"[0.25, 0.75]",w_0p25_0p75,57000,28,56,1000,-1274.9905210260404,-89.78098282669089,-1670.0603670924902
"[0.25, 0.75]",w_0p25_0p75,58000,29,57,1000,-1264.378727639385,-138.65622004237957,-1639.6195635050535
"[0.25, 0.75]",w_0p25_0p75,59000,29,58,1000,-1170.4813308635894,24.92604340829712,-1568.950455620885
"[0.25, 0.75]",w_0p25_0p75,60000,30,59,1000,-1186.6418267670088,-120.92922533117235,-1541.8793605789542
"[0.25, 0.75]",w_0p25_0p75,61000,30,60,1000,-1246.7021432111505,-127.72985830996186,-1619.69290484488
"[0.25, 0.75]",w_0p25_0p75,62000,31,61,1000,-1167.2670177396612,31.73174116453447,-1566.9332707077265
"[0.25, 0.75]",w_0p25_0p75,63000,31,62,1000,-1171.9472149726644,-1.9931848290143535,-1561.9318916872144
"[0.25, 0.75]",w_0p25_0p75,64000,32,63,1000,-1161.4968211279047,-132.59329985111253,-1504.464661553502
"[0.25, 0.75]",w_0p25_0p75,65000,32,64,1000,-1090.9291493207857,12.679690094781108,-1458.798762459308
"[0.25, 0.75]",w_0p25_0p75,66000,33,65,1000,-1106.6405807767587,-117.06780936440919,-1436.498171247542
"[0.25, 0.75]",w_0p25_0p75,67000,33,66,1000,-1087.2862304906157,-46.103820566379,-1434.3470337986946
"[0.25, 0.75]",w_0p25_0p75,68000,34,67,1000,-1062.2001799263817,3.0656726312590763,-1417.2887974455953
"[0.25, 0.75]",w_0p25_0p75,69000,34,68,1000,-1044.0564101534546,-67.51171513297595,-1369.5713084936142
"[0.25, 0.75]",w_0p25_0p75,70000,35,69,1000,-1006.7208714878616,19.800147394664236,-1348.8945444487035
"[0.25, 0.75]",w_0p25_0p75,71000,35,70,1000,-1020.4450988659228,11.811997584416531,-1364.5307976827025
"[0.25, 0.75]",w_0p25_0p75,72000,36,71,1000,-1019.2594968602352,-30.386299505946226,-1348.8838959783316
"[0.25, 0.75]",w_0p25_0p75,73000,36,72,1000,-979.589534154291,40.944662309666455,-1319.7675996422768
"[0.25, 0.75]",w_0p25_0p75,74000,37,73,1000,-940.0963081150767,64.21005901266471,-1274.8650971576571
"[0.25, 0.75]",w_0p25_0p75,75000,37,74,1000,-919.8939323468658,43.734263253747486,-1241.1033308804035
"[0.25, 0.75]",w_0p25_0p75,76000,38,75,1000,-935.558760776592,-15.805631210794672,-1242.1431372985244
"[0.25, 0.75]",w_0p25_0p75,77000,38,76,1000,-948.0611035391848,-10.418331167165888,-1260.6086943298578
"[0.25, 0.75]",w_0p25_0p75,78000,39,77,1000,-929.1962815436709,-34.20433321117889,-1227.526930987835
"[0.25, 0.75]",w_0p25_0p75,79000,39,78,1000,-879.4961901347851,-37.88454382261261,-1160.033405572176
"[0.25, 0.75]",w_0p25_0p75,80000,40,79,1000,-883.5963657858229,12.546022897062358,-1182.3104953467846
"[0.25, 0.75]",w_0p25_0p75,81000,40,80,1000,-888.1055944518594,-57.44700265431311,-1164.991791717708
"[0.25, 0.75]",w_0p25_0p75,82000,41,81,1000,-861.9035040718277,91.01117297978817,-1179.5417297556996
"[0.25, 0.75]",w_0p25_0p75,83000,41,82,1000,-813.5028583041276,35.414780085207894,-1096.475404433906
"[0.25, 0.75]",w_0p25_0p75,84000,42,83,1000,-804.6695040718332,84.41482270037523,-1101.030946329236
"[0.25, 0.75]",w_0p25_0p75,85000,42,84,1000,-807.2810085946039,47.934450615459355,-1092.3528283312917
"[0.25, 0.75]",w_0p25_0p75,86000,42,85,1000,-814.3655402069198,33.93581048204214,-1097.1326571032405
"[0.25, 0.75]",w_0p25_0p75,87000,43,86,1000,-790.0858863566245,23.188365231384523,-1061.1773035526276
"[0.25, 0.75]",w_0p25_0p75,88000,43,87,1000,-805.3416197208135,-31.721808963047806,-1063.214889973402
"[0.25, 0.75]",w_0p25_0p75,89000,44,88,1000,-746.2691645254163,-6.800757260905812,-992.7586336135864
"[0.25, 0.75]",w_0p25_0p75,90000,44,89,1000,-736.075485736379,86.23652547871461,-1010.1794894747436
"[0.25, 0.75]",w_0p25_0p75,91000,45,90,1000,-715.9815343476366,1.4128782162442803,-955.1130052022636
"[0.25, 0.75]",w_0p25_0p75,92000,45,91,1000,-745.104996273134,-59.463381140783895,-973.6522013172507
"[0.25, 0.75]",w_0p25_0p75,93000,46,92,1000,-716.7216527557539,48.64305832886021,-971.8432231172919
"[0.25, 0.75]",w_0p25_0p75,94000,46,93,1000,-663.4240540777191,92.73491659803403,-915.4770443029702
"[0.25, 0.75]",w_0p25_0p75,95000,47,94,1000,-662.8040378034493,73.61195385217434,-908.2760350219905
"[0.25, 0.75]",w_0p25_0p75,96000,47,95,1000,-654.2859797641759,38.242719428191776,-885.1288794949651
"[0.25, 0.75]",w_0p25_0p75,97000,48,96,1000,-631.495035249638,64.43447207886493,-863.4715376924723
"[0.25, 0.75]",w_0p25_0p75,98000,48,97,1000,-667.0979913081392,-1.797961896052584,-888.8646677788347
"[0.5, 0.5]",w_0p50_0p50,1000,1,0,1000,-1566.6861772882694,19.34129344468238,-3152.713648021221
"[0.5, 0.5]",w_0p50_0p50,2000,1,1,1000,-1577.726582291733,-33.969961828014675,-3121.483202755451
"[0.5, 0.5]",w_0p50_0p50,3000,2,2,1000,-1545.6155220900546,32.69127535133157,-3123.9223195314407
"[0.5, 0.5]",w_0p50_0p50,4000,2,3,1000,-1614.1105749905983,-179.75603184121428,-3048.465118139982
"[0.5, 0.5]",w_0p50_0p50,5000,3,4,1000,-1547.6687500902663,-106.0458676027556,-2989.291632577777
"[0.5, 0.5]",w_0p50_0p50,6000,3,5,1000,-1514.1813390036114,-2.082690821029246,-3026.2799871861935
"[0.5, 0.5]",w_0p50_0p50,7000,4,6,1000,-1499.726593715779,12.201073144213296,-3011.6542605757713
"[0.5, 0.5]",w_0p50_0p50,8000,4,7,1000,-1558.515255894803,-134.33315599767957,-2982.6973557919264
"[0.5, 0.5]",w_0p50_0p50,9000,5,8,1000,-1518.9233019575477,-75.74602460861206,-2962.1005793064833
"[0.5, 0.5]",w_0p50_0p50,10000,5,9,1000,-1506.830458344637,-37.46919840895862,-2976.1917182803154
"[0.5, 0.5]",w_0p50_0p50,11000,6,10,1000,-1462.605381222449,35.45262661202287,-2960.663389056921
"[0.5, 0.5]",w_0p50_0p50,12000,6,11,1000,-1481.5940327121498,16.867627829575213,-2980.055693253875
"[0.5, 0.5]",w_0p50_0p50,13000,7,12,1000,-1513.0324038614053,-68.27753792190924,-2957.7872698009014
"[0.5, 0.5]",w_0p50_0p50,14000,7,13,1000,-1476.6769423229034,-79.05125502597002,-2874.302629619837
"[0.5, 0.5]",w_0p50_0p50,15000,8,14,1000,-1430.7939409223181,40.96409397185198,-2902.5519758164883
"[0.5, 0.5]",w_0p50_0p50,16000,8,15,1000,-1511.4025728421257,-133.24202077425434,-2889.563124909997
"[0.5, 0.5]",w_0p50_0p50,17000,9,16,1000,-1448.643375084037,-28.056872666347772,-2869.229877501726
"[0.5, 0.5]",w_0p50_0p50,18000,9,17,1000,-1401.1201447476342,67.86691702815006,-2870.1072065234184
"[0.5, 0.5]",w_0p50_0p50,19000,10,18,1000,-1566.52658818091,-316.95974938919244,-2816.0934269726276
"[0.5, 0.5]",w_0p50_0p50,20000,10,19,1000,-1375.6694007111346,22.860103270857508,-2774.1989046931267
"[0.5, 0.5]",w_0p50_0p50,21000,11,20,1000,-1395.110192899243,-27.627659716876224,-2762.5927260816097
"[0.5, 0.5]",w_0p50_0p50,22000,11,21,1000,-1368.4755058031878,-40.11140246025752,-2696.839609146118
"[0.5, 0.5]",w_0p50_0p50,23000,12,22,1000,-1333.401458312641,13.986661842325702,-2680.7895784676075
"[0.5, 0.5]",w_0p50_0p50,24000,12,23,1000,-1412.5497247466847,-81.33039427586482,-2743.7690552175045
"[0.5, 0.5]",w_0p50_0p50,25000,13,24,1000,-1340.6790163708501,-5.993482508813031,-2675.3645502328873
"[0.5, 0.5]",w_0p50_0p50,26000,13,25,1000,-1334.839442037919,-0.3660961556015536,-2669.3127879202366
"[0.5, 0.5]",w_0p50_0p50,27000,14,26,1000,-1317.2228138031787,29.86179398850072,-2664.307421594858
"[0.5, 0.5]",w_0p50_0p50,28000,14,27,1000,-1359.9656564794132,-104.19389080547262,-2615.7374221533537
"[0.5, 0.5]",w_0p50_0p50,29000,15,28,1000,-1393.3526157318847,-174.0497789143119,-2612.6554525494576
"[0.5, 0.5]",w_0p50_0p50,30000,15,29,1000,-1322.1980586827704,-33.89215556401177,-2610.503961801529
"[0.5, 0.5]",w_0p50_0p50,31000,16,30,1000,-1343.8764068909913,-142.1631438242257,-2545.589669957757
"[0.5, 0.5]",w_0p50_0p50,32000,16,31,1000,-1293.181481354346,-65.13228598318528,-2521.230676725507
"[0.5, 0.5]",w_0p50_0p50,33000,17,32,1000,-1215.629440501274,56.78737095010001,-2488.046251952648
"[0.5, 0.5]",w_0p50_0p50,34000,17,33,1000,-1162.9282225502902,132.87749171587348,-2458.733936816454
"[0.5, 0.5]",w_0p50_0p50,35000,18,34,1000,-1220.5195961333084,71.9020158277417,-2512.9412080943584
"[0.5, 0.5]",w_0p50_0p50,36000,18,35,1000,-1256.5711813471862,-77.2373857452767,-2435.9049769490957
