iteration,phase,num_trajectories,num_transitions,mean_length,num_nondominated,mean_obj_0,best_obj_0,mean_obj_1,best_obj_1,hypervolume_2d,reference_obj_0,reference_obj_1,loss
0,initial,6,109,18.166666666666668,3,1.710755705833435,3.1821680068969727,-10.871722221374512,-6.119816303253174,0.698564976372687,2.37294454574585,-13.37567913532257,
1,train,8,159,19.875,3,0.46409499645233154,3.1821680068969727,-11.948145866394043,-6.119816303253174,0.698564976372687,2.37294454574585,-13.37567913532257,3.844058887163798
2,train,10,204,20.4,4,1.464590072631836,7.433090686798096,-12.528325080871582,-6.119816303253174,14.036696642474883,2.172437238693237,-19.031119990348817,3.7715587854385375
3,train,12,255,21.25,4,1.2989391088485718,7.433090686798096,-11.936726570129395,-6.119816303253174,14.036696642474883,2.172437238693237,-19.031119990348817,3.7157070954640705
4,train,14,289,20.642857142857142,5,1.0089980363845825,7.433090686798096,-11.512908935546875,-5.392180919647217,79.25638661046767,-2.822505605220795,-19.067501759529115,3.6648121953010557
