target_id,target_return,target_horizon,eval_episodes,mean_episode_length,target_obj_0,target_obj_1,mean_obj_0,mean_obj_1,std_obj_0,std_obj_1
0,"[-28.067790985107422, -124.47160339355469]",150,2,150.0,-28.067790985107422,-124.47160339355469,-6.255188137076232,-282.05627608299255,0.23531381584092514,0.0
1,"[2.886133909225464, -128.39723205566406]",150,2,150.0,2.886133909225464,-128.39723205566406,-4.633550549360734,-281.98796594142914,0.48688295504643975,0.0
2,"[6.23753547668457, -130.1006622314453]",150,2,150.0,6.23753547668457,-130.1006622314453,-7.138893511477022,-281.98796594142914,0.0379987631044969,0.0
3,"[15.526357650756836, -131.56044006347656]",150,2,150.0,15.526357650756836,-131.56044006347656,-5.82140960314328,-281.96519589424133,0.1853358155032936,0.0
4,"[16.56867027282715, -135.45018005371094]",150,2,150.0,16.56867027282715,-135.45018005371094,-4.8100110468573405,-281.9424258470535,0.6209196359234568,0.0
