checkpoint,weight,weight_name,eval_episodes,mean_scalarized_return,std_scalarized_return,mean_episode_length,mean_obj_0,mean_obj_1,std_obj_0,std_obj_1
w_0p00_1p00.pt,"[0.0, 1.0]",w_0p00_1p00,5,-20.464300893433393,0.05287148929811694,1000.0,-0.302715606696644,-20.464300893433393,0.6189433222356581,0.05287148929811694
w_0p25_0p75.pt,"[0.25, 0.75]",w_0p25_0p75,5,-5.420682862108787,0.1005456901910559,1000.0,-0.3442924189334008,-7.112813009833917,0.3861260734490576,0.07903501883944511
w_0p50_0p50.pt,"[0.5, 0.5]",w_0p50_0p50,5,163.96959001233262,8.70503943344476,1000.0,573.8997934159343,-245.960613391269,20.997797428389536,7.1218798770425185
w_0p75_0p25.pt,"[0.75, 0.25]",w_0p75_0p25,5,-71.54867772884644,20.08353050558919,1000.0,68.03630307793647,-490.3036201491952,28.06217194923033,4.432426912266516
w_1p00_0p00.pt,"[1.0, 0.0]",w_1p00_0p00,5,435.19423128247433,152.2308187025649,1000.0,435.19423128247433,-1915.7930039167404,152.2308187025649,67.59052826834699
