target_id,target_return,target_horizon,eval_episodes,mean_episode_length,target_obj_0,target_obj_1,mean_obj_0,mean_obj_1,std_obj_0,std_obj_1
0,"[-10.630889892578125, -161.5260009765625]",300,5,300.0,-10.630889892578125,-161.5260009765625,-4.529819897349023,-433.8860954284668,1.9002075108421035,0.4934961609112781
1,"[3.8225762844085693, -165.5460205078125]",300,5,300.0,3.8225762844085693,-165.5460205078125,0.2784817574493975,-434.8644018173218,0.7000546814521347,0.0
2,"[4.224384784698486, -166.42457580566406]",300,5,300.0,4.224384784698486,-166.42457580566406,0.22139499227190954,-434.8644018173218,0.3327780063584513,0.0
3,"[15.758374214172363, -166.6728515625]",300,5,300.0,15.758374214172363,-166.6728515625,-0.40271369042471006,-434.8644018173218,1.2241103826891078,0.0
4,"[18.70165252685547, -171.56158447265625]",300,5,300.0,18.70165252685547,-171.56158447265625,-0.30439274914776887,-434.8644018173218,0.8178905163791009,0.0
5,"[20.420194625854492, -171.6724395751953]",300,5,300.0,20.420194625854492,-171.6724395751953,-0.35735299567484413,-434.8644018173218,0.47520770382549116,0.0
6,"[31.100759506225586, -173.05508422851562]",300,5,300.0,31.100759506225586,-173.05508422851562,-0.2663169374541724,-434.8644018173218,0.689653540926733,0.0
7,"[41.932682037353516, -188.1635284423828]",300,5,300.0,41.932682037353516,-188.1635284423828,-0.08637321850661586,-434.8644018173218,0.5172754835048063,0.0
