mean_obj_0,mean_obj_1
11.916102409362793,-1141.7001953125
27.445138931274414,-1161.079833984375
13.347745895385742,-1148.1519775390625
6.192230224609375,-1123.1650390625
-1.2572044134140015,-1118.4163818359375
24.31707763671875,-1155.999267578125
5.404048919677734,-1121.2982177734375
-8.233193397521973,-1107.959716796875
6.698803901672363,-1137.6826171875
