checkpoint,weight,weight_name,eval_episodes,mean_scalarized_return,std_scalarized_return,mean_episode_length,mean_obj_0,mean_obj_1,std_obj_0,std_obj_1
w_0p00_1p00.pt,"[0.0, 1.0]",w_0p00_1p00,5,-13.25899336724542,0.07357609507231276,1000.0,-0.22889438825289873,-13.25899336724542,0.5944882470098772,0.07357609507231276
w_0p25_0p75.pt,"[0.25, 0.75]",w_0p25_0p75,5,-46.60328613122984,0.19178844567842596,1000.0,11.362864065577742,-65.92533619683236,0.5063603909615388,0.24766747316069546
w_0p50_0p50.pt,"[0.5, 0.5]",w_0p50_0p50,5,143.69423834279297,2.353554226479489,1000.0,465.48577494878555,-178.09729826319963,4.163419964496223,1.1582858301481282
w_0p75_0p25.pt,"[0.75, 0.25]",w_0p75_0p25,5,-64.53514571597607,39.211500376260204,1000.0,47.62315631257006,-401.01005180161445,40.382586339212914,170.45677281126905
w_1p00_0p00.pt,"[1.0, 0.0]",w_1p00_0p00,5,237.44509847353328,94.63071783287678,1000.0,237.44509847353328,-1524.8886983066798,94.63071783287678,14.64427121665665
