return_obj_0,return_obj_1
-9.517375,-42.689823
9.595875,-6.4928403
-23.735231,-4.9941273
11.13884,-6.0842776
6.545771,-23.844692
6.372113,-10.776962
-12.8811455,31.62576
-12.592901,19.38181
17.099861,-15.992644
-22.65256,-20.077171
0.17598876,-10.352803
17.709784,-21.340174
-8.694122,-0.33559823
12.142058,-4.1122093
